id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition
9035455,4000,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9038581,9810,APARTMENT,APARTMENT,218746,FOR_SALE,2,73,,,False,True,16,True,,,,False,
8766879,4020,HOUSE,HOUSE,,FOR_SALE,3,110,INSTALLED,,False,,,,,150,2,,AS_NEW
8707014,6200,HOUSE,HOUSE,90000,FOR_SALE,2,91,NOT_INSTALLED,False,False,,,,,28,2,False,TO_BE_DONE_UP
8844590,4100,HOUSE,HOUSE,105000,FOR_SALE,2,75,NOT_INSTALLED,False,False,True,11,True,75,185,2,False,TO_BE_DONE_UP
8905612,6838,HOUSE,HOUSE,119000,FOR_SALE,3,120,NOT_INSTALLED,False,False,True,10,True,27,114,2,False,TO_BE_DONE_UP
8955790,4217,HOUSE,HOUSE,150000,FOR_SALE,6,288,,,False,True,114,True,444,1000,4,True,GOOD
8881007,9600,HOUSE,HOUSE,150000,FOR_SALE,1,139,,,False,,,,,70,2,,GOOD
9025190,4260,HOUSE,HOUSE,199500,FOR_SALE,3,150,NOT_INSTALLED,,False,True,9,True,700,816,,,TO_RENOVATE
8780123,9170,HOUSE,HOUSE,239000,FOR_SALE,4,144,INSTALLED,,False,True,,True,,130,,,GOOD
8897134,8370,HOUSE,APARTMENT_BLOCK,250000,FOR_SALE,4,226,INSTALLED,,False,True,8,,,97,2,,JUST_RENOVATED
8920661,4420,HOUSE,TOWN_HOUSE,289000,FOR_SALE,4,210,INSTALLED,,True,True,12,True,,353,3,,GOOD
8485297,6760,HOUSE,HOUSE,335000,FOR_SALE,4,151,,,False,True,29,,,447,3,False,AS_NEW
8894449,4000,HOUSE,HOUSE,350000,FOR_SALE,3,220,INSTALLED,False,True,True,,True,420,469,2,,GOOD
8947165,7180,HOUSE,MANSION,350000,FOR_SALE,7,260,,,True,True,,,,1870,4,,TO_RENOVATE
9003556,5020,HOUSE,VILLA,365000,FOR_SALE,4,205,INSTALLED,,True,,,True,2172,2292,4,,AS_NEW
8722292,4300,HOUSE,APARTMENT_BLOCK,375000,FOR_SALE,4,200,,False,False,,,True,200,345,2,False,GOOD
8908017,2600,HOUSE,HOUSE,385000,FOR_SALE,6,260,,,False,,,,,65,2,,TO_RENOVATE
9019324,5530,HOUSE,HOUSE,390000,FOR_SALE,4,240,HYPER_EQUIPPED,,True,True,45,True,900,1100,4,,AS_NEW
8959517,2640,HOUSE,HOUSE,395000,FOR_SALE,3,170,,,False,True,,,,232,2,,GOOD
8932025,4607,HOUSE,VILLA,475000,FOR_SALE,3,210,HYPER_EQUIPPED,,False,True,,,,672,4,True,AS_NEW
8980837,1755,HOUSE,HOUSE,495000,FOR_SALE,3,394,INSTALLED,,False,,,,,200,2,,GOOD
8723329,8000,HOUSE,HOUSE,499000,FOR_SALE,3,195,HYPER_EQUIPPED,False,True,,,True,,850,3,False,AS_NEW
8920476,6730,HOUSE,HOUSE,520000,FOR_SALE,5,350,HYPER_EQUIPPED,,True,True,40,True,750,1150,4,,AS_NEW
8857379,1150,HOUSE,MIXED_USE_BUILDING,550000,FOR_SALE,3,245,HYPER_EQUIPPED,False,False,True,12,,,186,2,False,AS_NEW
8704694,1080,HOUSE,HOUSE,620000,FOR_SALE,7,340,HYPER_EQUIPPED,,False,True,,True,400,400,3,False,GOOD
8941858,1140,HOUSE,APARTMENT_BLOCK,649000,FOR_SALE,7,257,,,False,,,,,350,2,,TO_BE_DONE_UP
8961251,1950,HOUSE,HOUSE,740000,FOR_SALE,4,265,INSTALLED,False,False,True,,True,2400,2435,4,False,TO_BE_DONE_UP
8904935,8300,HOUSE,HOUSE,895000,FOR_SALE,3,192,INSTALLED,False,False,,,True,75,214,2,False,AS_NEW
8931418,8490,HOUSE,MANOR_HOUSE,895000,FOR_SALE,4,229,INSTALLED,False,True,,,True,5291,5455,4,False,GOOD
9018694,1040,HOUSE,MIXED_USE_BUILDING,1150000,FOR_SALE,4,320,,False,False,,,,,105,2,,GOOD
9022445,1030,HOUSE,APARTMENT_BLOCK,1650000,FOR_SALE,8,500,,False,False,,,,,166,2,,AS_NEW
8789500,1050,HOUSE,EXCEPTIONAL_PROPERTY,2190000,FOR_SALE,5,650,HYPER_EQUIPPED,False,False,True,70,True,246,860,2,False,AS_NEW
8987798,8300,HOUSE,HOUSE,3075000,FOR_SALE,5,210,,False,False,True,,,,1197,3,False,GOOD
9036685,2000,APARTMENT,APARTMENT,499000,FOR_SALE,3,160,HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
9027825,1650,HOUSE,HOUSE,410000,FOR_SALE,2,120,INSTALLED,,False,True,,,,269,2,,JUST_RENOVATED
8893541,4610,HOUSE,HOUSE,320000,FOR_SALE,2,117,SEMI_EQUIPPED,,False,True,25,,,537,4,,GOOD
9040195,1000,APARTMENT,APARTMENT,245000,FOR_SALE,1,60,INSTALLED,False,False,True,8,,,,2,False,GOOD
8893540,4610,HOUSE,BUNGALOW,320000,FOR_SALE,2,117,SEMI_EQUIPPED,,False,True,25,,,537,4,,GOOD
8809377,5377,HOUSE,CHALET,215000,FOR_SALE,3,90,,,False,True,27,,,529,4,,
9020119,5370,HOUSE,HOUSE,249000,FOR_SALE,3,,INSTALLED,False,False,True,,True,653,653,3,False,AS_NEW
8797807,5523,HOUSE,HOUSE,249000,FOR_SALE,3,175,NOT_INSTALLED,False,False,True,,,,753,3,False,
8881961,4550,HOUSE,VILLA,268000,FOR_SALE,3,178,NOT_INSTALLED,False,False,,,True,1175,1250,4,False,AS_NEW
8950526,9940,HOUSE,HOUSE,415000,FOR_SALE,2,150,HYPER_EQUIPPED,False,False,True,,True,276,436,3,False,AS_NEW
8985111,1820,HOUSE,HOUSE,425000,FOR_SALE,3,277,HYPER_EQUIPPED,False,False,,,,,1989,4,,GOOD
9008417,4280,HOUSE,EXCEPTIONAL_PROPERTY,655000,FOR_SALE,4,340,NOT_INSTALLED,False,False,True,20,True,800,1000,4,,AS_NEW
9033072,5070,HOUSE,HOUSE,156000,FOR_SALE,3,179,,,False,,,True,700,700,2,,GOOD
8971730,3040,HOUSE,BUNGALOW,364000,FOR_SALE,3,114,INSTALLED,,False,True,15,True,400,960,4,,GOOD
9043048,1020,APARTMENT,APARTMENT,189000,FOR_SALE,2,99,SEMI_EQUIPPED,,False,True,5,,,,2,,TO_RENOVATE
9042674,1020,APARTMENT,APARTMENT,219000,FOR_SALE,2,80,HYPER_EQUIPPED,False,False,True,9,,,,3,False,GOOD
9042671,1082,APARTMENT,PENTHOUSE,425000,FOR_SALE,2,150,INSTALLED,False,False,True,180,,,,3,False,TO_BE_DONE_UP
9033389,8670,APARTMENT,APARTMENT,230000,FOR_SALE,2,74,USA_INSTALLED,True,False,True,5,,,,2,True,JUST_RENOVATED
8974955,8434,APARTMENT,FLAT_STUDIO,57000,FOR_SALE,0,25,,True,False,,,,,,2,,GOOD
8950325,4020,APARTMENT,FLAT_STUDIO,79000,FOR_SALE,0,30,NOT_INSTALLED,False,False,,,,,,2,False,GOOD
8935802,1080,APARTMENT,FLAT_STUDIO,130000,FOR_SALE,0,46,USA_INSTALLED,False,False,True,12,,,,,False,AS_NEW
8861538,8434,APARTMENT,FLAT_STUDIO,135000,FOR_SALE,1,33,HYPER_EQUIPPED,True,False,,,,,,2,,GOOD
8851280,8660,APARTMENT,FLAT_STUDIO,135000,FOR_SALE,0,31,INSTALLED,True,False,True,12,True,,,2,False,GOOD
8501439,1160,APARTMENT,FLAT_STUDIO,145000,FOR_SALE,0,33,USA_INSTALLED,False,False,True,3,,,,,False,AS_NEW
8991491,1020,APARTMENT,APARTMENT,169000,FOR_SALE,2,76,SEMI_EQUIPPED,False,False,True,16,,,,4,,
8975868,4460,APARTMENT,APARTMENT,195000,FOR_SALE,3,195,NOT_INSTALLED,,False,True,,True,80000,,,,TO_RESTORE
8948871,3000,APARTMENT,APARTMENT,215000,FOR_SALE,1,55,INSTALLED,,False,True,1,,,,,,GOOD
8640795,8420,APARTMENT,APARTMENT,215000,FOR_SALE,3,110,INSTALLED,False,False,True,6,,,,2,False,GOOD
8924823,1000,APARTMENT,APARTMENT,235000,FOR_SALE,1,55,USA_HYPER_EQUIPPED,True,False,True,3,,,,2,False,AS_NEW
8938225,1082,APARTMENT,APARTMENT,235000,FOR_SALE,2,105,SEMI_EQUIPPED,False,False,True,3,,,,2,False,GOOD
8993974,1731,APARTMENT,APARTMENT,249000,FOR_SALE,3,92,INSTALLED,False,False,,,,,,,False,JUST_RENOVATED
8504733,1000,APARTMENT,APARTMENT,252000,FOR_SALE,1,76,HYPER_EQUIPPED,False,False,True,7,,,,,False,AS_NEW
9023158,1000,APARTMENT,APARTMENT,259800,FOR_SALE,1,83,USA_HYPER_EQUIPPED,,False,,,,,,,,AS_NEW
8731193,8420,APARTMENT,APARTMENT,260000,FOR_SALE,2,60,INSTALLED,False,False,True,1,,,,2,False,AS_NEW
8986292,1080,APARTMENT,APARTMENT,265000,FOR_SALE,2,108,USA_HYPER_EQUIPPED,False,False,True,3,,,,2,False,AS_NEW
8619857,1831,APARTMENT,DUPLEX,265000,FOR_SALE,3,136,HYPER_EQUIPPED,False,False,True,6,,,,,False,AS_NEW
8501812,8670,APARTMENT,APARTMENT,269000,FOR_SALE,3,75,INSTALLED,True,False,,,,,,2,False,GOOD
9010589,1040,APARTMENT,APARTMENT,275000,FOR_SALE,1,65,INSTALLED,True,False,,,,,,2,,AS_NEW
9023159,1000,APARTMENT,APARTMENT,275100,FOR_SALE,2,94,USA_HYPER_EQUIPPED,False,False,,,,,,,,AS_NEW
9016582,1081,APARTMENT,APARTMENT,279000,FOR_SALE,3,120,,False,False,,,,,,2,,JUST_RENOVATED
8599440,8400,APARTMENT,PENTHOUSE,279000,FOR_SALE,2,80,INSTALLED,False,False,True,69,,,,,False,AS_NEW
8234010,4140,APARTMENT,APARTMENT,291000,FOR_SALE,2,111,HYPER_EQUIPPED,,False,True,9,,,,,,AS_NEW
9006529,8500,APARTMENT,APARTMENT,295000,FOR_SALE,2,97,INSTALLED,,False,True,10,,,,3,,AS_NEW
9006527,8500,APARTMENT,APARTMENT,295000,FOR_SALE,1,80,INSTALLED,,False,True,57,,,,3,,AS_NEW
8989273,1040,APARTMENT,APARTMENT,297000,FOR_SALE,2,92,USA_INSTALLED,False,False,True,,,,,2,False,GOOD
8134698,1000,APARTMENT,APARTMENT,302000,FOR_SALE,2,90,HYPER_EQUIPPED,False,False,True,14,,,,,False,AS_NEW
8721460,1030,APARTMENT,APARTMENT,315000,FOR_SALE,2,94,USA_HYPER_EQUIPPED,False,False,True,2,,,,2,False,GOOD
7467569,8660,APARTMENT,APARTMENT,315000,FOR_SALE,1,73,INSTALLED,False,False,True,,True,,,2,False,AS_NEW
8991795,8300,APARTMENT,APARTMENT,320000,FOR_SALE,1,68,INSTALLED,,False,True,,,,,2,False,TO_BE_DONE_UP
8965488,8660,APARTMENT,APARTMENT,325000,FOR_SALE,2,90,INSTALLED,False,False,True,10,,,,2,False,GOOD
9022448,1000,APARTMENT,APARTMENT,334200,FOR_SALE,3,107,USA_HYPER_EQUIPPED,False,False,,,,,,,,AS_NEW
8967794,1780,HOUSE,HOUSE,335000,FOR_SALE,3,165,SEMI_EQUIPPED,,False,True,23,,,90,2,,GOOD
8978255,1310,APARTMENT,DUPLEX,345000,FOR_SALE,2,95,HYPER_EQUIPPED,,False,True,,,,,2,,AS_NEW
8882412,8670,APARTMENT,APARTMENT,349000,FOR_SALE,2,60,INSTALLED,,False,,,,,,,,AS_NEW
8912623,1180,APARTMENT,APARTMENT,395000,FOR_SALE,3,135,HYPER_EQUIPPED,False,False,True,30,,,,4,False,GOOD
8953945,8450,APARTMENT,APARTMENT,385000,FOR_SALE,5,237,INSTALLED,,False,,,,,,,,GOOD
8234007,4140,APARTMENT,PENTHOUSE,404000,FOR_SALE,3,137,HYPER_EQUIPPED,,False,True,45,,,,,,AS_NEW
8532633,1083,APARTMENT,PENTHOUSE,415000,FOR_SALE,2,132,USA_HYPER_EQUIPPED,False,False,True,23,,,,,,AS_NEW
9016623,1000,APARTMENT,APARTMENT,445000,FOR_SALE,1,64,,False,False,,,,,,2,,GOOD
8844550,1180,APARTMENT,APARTMENT,449000,FOR_SALE,3,114,USA_HYPER_EQUIPPED,False,False,True,9,,,,,False,AS_NEW
7859101,8670,APARTMENT,APARTMENT,449000,FOR_SALE,1,75,INSTALLED,True,False,,,,,,2,False,AS_NEW
9016703,1050,APARTMENT,APARTMENT,450000,FOR_SALE,2,105,,False,False,True,2,,,,3,,GOOD
8964455,1040,APARTMENT,DUPLEX,460000,FOR_SALE,4,132,INSTALLED,,False,,,,,,2,,AS_NEW
8808705,1160,APARTMENT,APARTMENT,506500,FOR_SALE,2,103,USA_SEMI_EQUIPPED,,False,True,25,,,,,,AS_NEW
8808706,1160,APARTMENT,APARTMENT,518500,FOR_SALE,2,105,USA_SEMI_EQUIPPED,,False,True,25,,,,,,AS_NEW
8992010,1050,APARTMENT,APARTMENT,602000,FOR_SALE,3,124,HYPER_EQUIPPED,False,False,True,11,,,,2,False,AS_NEW
8998555,8300,APARTMENT,APARTMENT,635000,FOR_SALE,2,81,INSTALLED,False,False,,,,,,2,False,GOOD
8828787,1050,APARTMENT,APARTMENT,625000,FOR_SALE,3,150,,False,False,,,,,,2,,GOOD
8961447,8300,APARTMENT,APARTMENT,635000,FOR_SALE,2,109,INSTALLED,False,False,,,,,,2,False,GOOD
9039528,7800,HOUSE,OTHER_PROPERTY,650000,FOR_SALE,6,423,INSTALLED,,False,True,,,,1045,2,,GOOD
9039527,7800,HOUSE,MANSION,650000,FOR_SALE,6,423,INSTALLED,,False,True,,,,1045,2,,GOOD
9016603,1180,APARTMENT,APARTMENT,695000,FOR_SALE,2,190,,False,False,True,,,,,2,,GOOD
9022315,1180,APARTMENT,APARTMENT,769000,FOR_SALE,2,142,USA_HYPER_EQUIPPED,False,False,True,33,,,,4,False,AS_NEW
9011042,8430,APARTMENT,APARTMENT,799000,FOR_SALE,3,220,INSTALLED,False,False,True,24,,,,2,False,AS_NEW
8876300,8300,APARTMENT,APARTMENT,800000,FOR_SALE,3,110,,,False,True,,,,,,False,AS_NEW
8858200,8300,APARTMENT,APARTMENT,965000,FOR_SALE,3,100,INSTALLED,False,False,,,,,,2,False,JUST_RENOVATED
8289305,8300,APARTMENT,APARTMENT,1025000,FOR_SALE,3,103,INSTALLED,False,False,,,,,,2,False,AS_NEW
7416376,8370,APARTMENT,PENTHOUSE,1050000,FOR_SALE,3,200,INSTALLED,,False,True,,,,,2,,GOOD
8384671,8300,APARTMENT,APARTMENT,1350000,FOR_SALE,3,117,HYPER_EQUIPPED,,False,,,,,,2,,AS_NEW
8368896,1000,APARTMENT,APARTMENT,1550000,FOR_SALE,3,213,INSTALLED,False,False,True,39,,,,2,False,AS_NEW
9042317,5575,HOUSE,HOUSE,175000,FOR_SALE,4,200,SEMI_EQUIPPED,False,False,,,True,,480,4,,GOOD
9042636,1082,HOUSE,EXCEPTIONAL_PROPERTY,780000,FOR_SALE,5,345,HYPER_EQUIPPED,False,False,True,110,True,400,631,3,True,AS_NEW
9036408,1150,APARTMENT,APARTMENT,395000,FOR_SALE,3,100,USA_HYPER_EQUIPPED,,False,True,7,,,,2,,GOOD
9026962,4540,HOUSE,HOUSE,69000,FOR_SALE,2,110,NOT_INSTALLED,,False,,,,,0,2,,TO_RENOVATE
9026873,4520,HOUSE,HOUSE,349000,FOR_SALE,4,240,INSTALLED,,True,,,True,,2510,4,,GOOD
9026963,4500,HOUSE,VILLA,600000,FOR_SALE,5,300,INSTALLED,,False,True,70,True,2200,2472,4,,AS_NEW
8497172,8300,APARTMENT,APARTMENT,1985000,FOR_SALE,4,180,HYPER_EQUIPPED,False,False,True,,,,,2,False,AS_NEW
9030599,4000,APARTMENT,APARTMENT,225000,FOR_SALE,1,60,,,False,True,7,,,,,,AS_NEW
9031018,4141,HOUSE,CHALET,30000,FOR_SALE,2,81,,,False,True,,,,184,4,,GOOD
9030152,4000,APARTMENT,APARTMENT,169500,FOR_SALE,2,85,NOT_INSTALLED,,False,True,3,,,,,,GOOD
9029232,4100,APARTMENT,LOFT,220000,FOR_SALE,2,104,INSTALLED,,False,,,,,,2,,AS_NEW
9029196,8370,APARTMENT,APARTMENT,375000,FOR_SALE,3,132,INSTALLED,False,False,True,,,,,,False,GOOD
9029974,9620,APARTMENT,DUPLEX,425000,FOR_SALE,3,175,HYPER_EQUIPPED,False,False,True,15,,,,,False,AS_NEW
9034173,4000,HOUSE,HOUSE,215000,FOR_SALE,2,77,INSTALLED,,False,True,35,True,,256,2,,GOOD
9033702,9600,HOUSE,HOUSE,235000,FOR_SALE,3,120,SEMI_EQUIPPED,,False,True,,True,,170,2,,GOOD
9033701,9600,HOUSE,HOUSE,235000,FOR_SALE,3,120,SEMI_EQUIPPED,,False,True,,True,,170,2,,GOOD
9033345,1090,HOUSE,APARTMENT_BLOCK,1050000,FOR_SALE,4,631,SEMI_EQUIPPED,False,False,True,3,True,183,470,2,,GOOD
9021665,4460,APARTMENT,APARTMENT,191469,FOR_SALE,2,93,,,False,True,10,,,,,,AS_NEW
9021664,4460,APARTMENT,APARTMENT,194524,FOR_SALE,2,92,,,False,True,12,,,,,,AS_NEW
8991819,2850,APARTMENT,APARTMENT,207000,FOR_SALE,2,80,,False,False,True,4,,,,2,,
7865567,8670,APARTMENT,APARTMENT,249000,FOR_SALE,2,72,INSTALLED,False,False,True,7,True,,,2,False,AS_NEW
8274617,6600,APARTMENT,APARTMENT,250000,FOR_SALE,2,114,INSTALLED,False,False,True,,,,,,False,AS_NEW
9032185,1150,APARTMENT,APARTMENT,290000,FOR_SALE,1,80,HYPER_EQUIPPED,False,False,True,3,,,,,False,AS_NEW
8500433,1435,APARTMENT,APARTMENT,315000,FOR_SALE,3,119,INSTALLED,,False,True,30,,,,4,,
9032077,1030,APARTMENT,APARTMENT,320000,FOR_SALE,2,86,,False,False,True,,,,,4,,
9032706,1000,APARTMENT,APARTMENT,325000,FOR_SALE,1,114,HYPER_EQUIPPED,True,False,,,,,,2,,JUST_RENOVATED
8874334,5000,APARTMENT,APARTMENT,328000,FOR_SALE,1,115,HYPER_EQUIPPED,False,False,True,24,True,,,,False,AS_NEW
8904700,1070,APARTMENT,APARTMENT,395000,FOR_SALE,2,113,USA_HYPER_EQUIPPED,,False,True,77,,,,4,,
9006160,1160,APARTMENT,APARTMENT,569000,FOR_SALE,2,136,HYPER_EQUIPPED,,False,True,18,,,,2,,AS_NEW
8615008,1180,APARTMENT,PENTHOUSE,625000,FOR_SALE,3,155,USA_HYPER_EQUIPPED,,False,True,106,,,,4,,
8920105,8300,APARTMENT,APARTMENT,1350000,FOR_SALE,2,83,INSTALLED,False,False,,,,,,3,False,AS_NEW
8855409,8300,APARTMENT,APARTMENT,1595000,FOR_SALE,3,117,HYPER_EQUIPPED,True,False,True,22,,,,2,,AS_NEW
8916917,1050,APARTMENT,APARTMENT,2500000,FOR_SALE,4,277,USA_HYPER_EQUIPPED,,False,True,111,,,,,,AS_NEW
8485315,1050,APARTMENT,PENTHOUSE,2500000,FOR_SALE,4,277,USA_HYPER_EQUIPPED,False,False,True,111,,,,,False,AS_NEW
8845592,7860,HOUSE,HOUSE,120000,FOR_SALE,3,135,SEMI_EQUIPPED,,False,,,,,70,2,,TO_BE_DONE_UP
9037609,8580,HOUSE,HOUSE,237000,FOR_SALE,3,216,SEMI_EQUIPPED,,False,,,True,600,780,3,,GOOD
9037608,8580,HOUSE,HOUSE,237000,FOR_SALE,3,216,SEMI_EQUIPPED,,False,,,True,600,780,3,,GOOD
9037611,8790,HOUSE,HOUSE,258000,FOR_SALE,3,215,SEMI_EQUIPPED,,False,True,,,,640,3,,GOOD
9038524,8792,HOUSE,HOUSE,335000,FOR_SALE,3,225,INSTALLED,,False,True,,,,557,4,,AS_NEW
9041382,1640,HOUSE,HOUSE,369000,FOR_SALE,3,136,INSTALLED,,False,True,,,,650,3,,TO_RENOVATE
9041445,8790,HOUSE,VILLA,650000,FOR_SALE,4,280,NOT_INSTALLED,,False,True,,,,895,4,,AS_NEW
9041442,8790,HOUSE,VILLA,650000,FOR_SALE,4,280,NOT_INSTALLED,,False,,,,,895,4,,AS_NEW
8460464,7060,APARTMENT,APARTMENT,165000,FOR_SALE,1,67,INSTALLED,False,False,True,23,True,58,,,,AS_NEW
9034724,1090,APARTMENT,APARTMENT,224000,FOR_SALE,2,95,INSTALLED,False,False,,,,,,2,False,GOOD
9035408,1180,APARTMENT,APARTMENT,345000,FOR_SALE,2,82,HYPER_EQUIPPED,,False,True,18,,,,2,,AS_NEW
9034671,1050,APARTMENT,APARTMENT,1575000,FOR_SALE,2,260,HYPER_EQUIPPED,False,False,,,,,,2,False,AS_NEW
8598139,4577,HOUSE,HOUSE,,FOR_SALE,3,270,INSTALLED,,False,,,,,493,3,,GOOD
8983995,6940,HOUSE,HOUSE,,FOR_SALE,2,100,SEMI_EQUIPPED,,False,,,,,1008,4,,GOOD
8951545,4400,HOUSE,HOUSE,35000,FOR_SALE,2,188,,,False,,,,,425,2,,TO_RENOVATE
8780327,7370,HOUSE,HOUSE,50000,FOR_SALE,2,135,,False,False,True,17,,,200,2,,TO_RENOVATE
8884821,4020,HOUSE,HOUSE,68000,FOR_SALE,3,58,NOT_INSTALLED,False,False,,,,,15,2,False,TO_BE_DONE_UP
8942337,4500,HOUSE,HOUSE,69000,FOR_SALE,2,45,NOT_INSTALLED,,False,True,74,True,45,187,3,False,TO_RESTORE
8903332,4100,HOUSE,HOUSE,77000,FOR_SALE,3,130,NOT_INSTALLED,False,False,,,,,90,2,False,TO_RENOVATE
8844532,4032,HOUSE,HOUSE,98500,FOR_SALE,2,110,NOT_INSTALLED,False,False,True,,,,100,2,False,TO_RENOVATE
8985492,6230,HOUSE,HOUSE,109900,FOR_SALE,2,119,SEMI_EQUIPPED,False,False,,,,,45,2,False,TO_BE_DONE_UP
8693763,6880,HOUSE,MIXED_USE_BUILDING,115000,FOR_SALE,2,127,USA_INSTALLED,False,False,True,40,,,88,2,False,JUST_RENOVATED
8924188,6983,HOUSE,HOUSE,115000,FOR_SALE,4,141,INSTALLED,False,False,,,True,229,229,3,False,GOOD
8942626,7331,HOUSE,HOUSE,115000,FOR_SALE,2,129,SEMI_EQUIPPED,False,False,True,42,,,575,3,,TO_BE_DONE_UP
9006900,4460,HOUSE,HOUSE,117500,FOR_SALE,4,196,SEMI_EQUIPPED,False,False,True,18,True,100,245,2,False,TO_BE_DONE_UP
8952509,4800,HOUSE,HOUSE,119500,FOR_SALE,3,115,SEMI_EQUIPPED,False,False,True,8,,,60,2,False,TO_BE_DONE_UP
8925021,4050,HOUSE,HOUSE,120000,FOR_SALE,3,113,SEMI_EQUIPPED,,False,True,20,,,58,2,,TO_RENOVATE
8963973,4032,HOUSE,HOUSE,120000,FOR_SALE,2,90,NOT_INSTALLED,False,False,True,30,,,380,3,False,GOOD
9008700,6043,HOUSE,HOUSE,120000,FOR_SALE,2,130,NOT_INSTALLED,False,False,True,,True,1300,1400,3,False,TO_RENOVATE
8741321,7333,HOUSE,HOUSE,120000,FOR_SALE,3,125,SEMI_EQUIPPED,False,False,,,True,167,212,2,,GOOD
8742955,6630,HOUSE,HOUSE,125000,FOR_SALE,5,209,NOT_INSTALLED,False,False,,,,,162,2,False,TO_RENOVATE
8909597,4000,HOUSE,HOUSE,127500,FOR_SALE,3,110,INSTALLED,False,False,True,,True,130,230,2,False,GOOD
8716289,4500,HOUSE,HOUSE,129000,FOR_SALE,3,155,INSTALLED,,False,True,,,,65,2,,GOOD
8938315,4032,HOUSE,HOUSE,135000,FOR_SALE,3,100,HYPER_EQUIPPED,False,False,,,,,56,2,False,GOOD
8878416,4870,HOUSE,HOUSE,135000,FOR_SALE,3,130,NOT_INSTALLED,False,False,True,15,True,50,180,3,False,TO_BE_DONE_UP
8733468,6762,HOUSE,HOUSE,135000,FOR_SALE,4,135,SEMI_EQUIPPED,,False,True,20,,,245,2,,TO_RENOVATE
8889699,4860,HOUSE,HOUSE,137500,FOR_SALE,3,108,INSTALLED,False,False,True,12,,,53,3,False,GOOD
8927572,6140,HOUSE,HOUSE,139000,FOR_SALE,2,120,SEMI_EQUIPPED,False,False,True,,,,90,2,False,TO_BE_DONE_UP
8963920,4480,HOUSE,HOUSE,145000,FOR_SALE,2,104,INSTALLED,False,False,,,True,335,409,3,False,GOOD
8944114,6600,HOUSE,HOUSE,145000,FOR_SALE,3,,SEMI_EQUIPPED,,False,,,True,,1761,4,,GOOD
8950313,4100,HOUSE,HOUSE,149000,FOR_SALE,2,78,INSTALLED,False,False,True,10,True,100,185,2,False,TO_BE_DONE_UP
8950444,7370,HOUSE,HOUSE,147500,FOR_SALE,4,195,SEMI_EQUIPPED,False,False,,,,,120,2,,GOOD
8864454,4040,HOUSE,HOUSE,150000,FOR_SALE,3,127,INSTALLED,,False,True,19,,,64,2,,TO_BE_DONE_UP
8901582,4101,HOUSE,HOUSE,150000,FOR_SALE,3,120,NOT_INSTALLED,False,False,True,25,True,110,202,3,False,TO_RENOVATE
8978754,7160,HOUSE,HOUSE,150000,FOR_SALE,3,130,SEMI_EQUIPPED,,False,True,27,,,77,2,,GOOD
8960086,4800,HOUSE,HOUSE,153000,FOR_SALE,4,138,NOT_INSTALLED,False,False,,,True,60,176,3,False,GOOD
8994413,4040,HOUSE,HOUSE,155000,FOR_SALE,2,95,SEMI_EQUIPPED,False,False,True,,True,178,257,2,False,AS_NEW
8922242,4400,HOUSE,HOUSE,155000,FOR_SALE,3,210,SEMI_EQUIPPED,,False,True,,,,255,4,,GOOD
8911094,4400,HOUSE,HOUSE,155000,FOR_SALE,3,150,SEMI_EQUIPPED,,False,True,,,,115,2,,GOOD
8860481,5500,HOUSE,HOUSE,155000,FOR_SALE,3,120,SEMI_EQUIPPED,False,False,,,True,3700,3700,3,False,GOOD
9011482,6637,HOUSE,HOUSE,155000,FOR_SALE,3,144,INSTALLED,False,False,,,,,0,3,False,GOOD
8992151,4870,HOUSE,HOUSE,159000,FOR_SALE,4,95,SEMI_EQUIPPED,False,False,True,,,,134,2,False,GOOD
8973378,4000,HOUSE,APARTMENT_BLOCK,165000,FOR_SALE,5,,INSTALLED,,False,,,True,110,247,2,,GOOD
8935717,4102,HOUSE,HOUSE,165000,FOR_SALE,4,148,INSTALLED,False,False,True,,,,140,2,False,AS_NEW
8727942,4431,HOUSE,HOUSE,165000,FOR_SALE,3,120,,,False,True,40,True,200,305,2,False,TO_BE_DONE_UP
8986144,6238,HOUSE,HOUSE,165000,FOR_SALE,3,198,SEMI_EQUIPPED,False,False,True,15,True,30,160,2,False,TO_RENOVATE
9009452,9690,HOUSE,HOUSE,165000,FOR_SALE,2,132,SEMI_EQUIPPED,,False,,,,,104,2,,GOOD
8959640,9690,HOUSE,HOUSE,165000,FOR_SALE,2,132,SEMI_EQUIPPED,,False,,,,,104,2,,GOOD
8765178,4800,HOUSE,HOUSE,169000,FOR_SALE,5,180,NOT_INSTALLED,False,False,True,35,,,130,2,False,TO_BE_DONE_UP
8936528,4830,HOUSE,APARTMENT_BLOCK,169000,FOR_SALE,3,137,SEMI_EQUIPPED,False,False,True,40,True,80,156,2,False,GOOD
8834033,5300,HOUSE,HOUSE,169000,FOR_SALE,2,95,SEMI_EQUIPPED,False,False,True,36,True,200,200,4,False,GOOD
8867803,6941,HOUSE,HOUSE,175000,FOR_SALE,2,140,USA_HYPER_EQUIPPED,False,False,True,35,True,400,420,4,False,AS_NEW
